service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sun1-38-462-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-38-463-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-38-465-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-38-467-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-38-469-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-38-476-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun1-40-683-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-200-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-207-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-270-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-271-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-279-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-280-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-282-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-284-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-285-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-293-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-295-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-302-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-304-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-305-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-364-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-370-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-668-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-669-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-905-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-906-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-907-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-14-908-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-200-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-207-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-234-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-235-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-246-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-250-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-251-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-279-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-284-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-285-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-293-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-302-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-304-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-305-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-903-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-17-905-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-906-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-17-907-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-18-901-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-18-902-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-18-903-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-663-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-664-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-681-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun14-21-682-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun14-21-688-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-690-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-691-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-693-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-695-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-695-F-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-732-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-734-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-735-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-736-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-737-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-738-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-742-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-753-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-754-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-755-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-21-765-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-475-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-481-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-485-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-486-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-487-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-488-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-24-489-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-26-627-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-631-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-708-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-811-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-813-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-822-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-824-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-825-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-26-828-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-32-600-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-32-603-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-32-604-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-32-922-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-32-923-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-33-200-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-33-250-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-33-251-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-33-901-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-33-902-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-43-477-aus","1","0","0","1","1","0","1","20251201","20260301"
"Sun1-43-478-aus","1","0","0","1","1","0","1","20251201","20260301"
"Sun1-43-479-aus","1","0","0","1","1","0","1","20251201","20260301"
"Sun1-43-484-aus","1","0","0","1","1","0","1","20251201","20260301"
"Sun14-35-215-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-216-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-220-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-223-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-232-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-234-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-235-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-426-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-35-429-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-43-543-aus","1","0","0","1","1","0","1","20251201","20260301"
"Sun14-35-903-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun14-37-504-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-505-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-508-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-546-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-552-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-553-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun14-37-567-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-44-684-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-44-685-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun14-53-400-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-53-402-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun14-53-422-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-45-B05-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B50-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B51-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-45-B52-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B53-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B54-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-45-B55-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B60-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-45-B61-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-45-B62-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-45-B65-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B05-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B50-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B51-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B52-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B53-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B54-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B55-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B60-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B61-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B62-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-46-B65-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B70-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-46-B71-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-200-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-207-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-270-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-271-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-279-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-280-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-282-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-284-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-285-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-293-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-295-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-302-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-304-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-305-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-364-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-370-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-668-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-669-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-905-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-906-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-907-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-14-908-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-17-200-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-207-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-234-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-235-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-246-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-250-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-251-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-279-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-284-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-285-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-293-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-302-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-304-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-305-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-51-789-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-17-903-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-17-905-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-906-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-17-907-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-51-790-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-791-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-792-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-796-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-798-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-799-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-881-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-890-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-891-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-892-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-893-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-894-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-895-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-897-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-51-898-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-21-670-aus","1","0","0","1","0","0","1","20251201","20260301"
"Sun15-26-627-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-631-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-708-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-811-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-813-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-822-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-824-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-825-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun15-26-828-aus","0","0","0","0","1","0","0","20251201","20260301"
"Sun1-52-831-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-834-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-835-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-836-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-837-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-839-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-840-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-52-841-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-846-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-847-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-888-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-889-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-899-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-925-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-926-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-927-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-928-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-52-929-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-33-200-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-33-250-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-33-251-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-33-901-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun15-33-902-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-53-459-aus","0","0","0","1","1","0","1","20251201","20260301"
"Sun15-37-504-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-505-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-508-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-546-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-552-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-553-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun15-37-567-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-53-941-aus","0","0","0","1","1","0","1","20251201","20260301"
"Sun1-53-947-aus","0","0","0","1","1","0","1","20251201","20260301"
"Sun1-53-949-aus","0","0","0","1","1","0","1","20251201","20260301"
"Sun15-43-477-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-43-478-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-43-479-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-43-484-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun15-43-543-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-57-W80-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W81-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W82-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W83-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W85-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W86-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-57-W88-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-58-G01-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G10-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G11-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G12-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G20-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G22-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G23-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G24-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G25-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-58-G43-aus","0","0","0","1","0","0","0","20251201","20260301"
"Sun1-59-10B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-11B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-12B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-13B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-14B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-15B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-20B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-21B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-22B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-23B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-24B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-25B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-26B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-59-30B-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-60-150-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-151-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-152-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-153-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-154-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-160-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-161-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-166-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-167-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-170-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-180-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-181-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-182-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-190-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-191-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-192-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-194-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-400-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-406-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-408-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-409-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-410-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-411-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-412-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-439-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-441-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-443-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-494-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-495-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-496-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-497-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-60-498-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun16-17-200-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-207-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-234-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-235-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-246-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-250-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-251-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-279-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-284-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-285-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-293-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-302-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-304-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-305-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-903-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-17-905-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-906-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-17-907-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-504-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-505-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-508-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-546-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-552-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-553-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun16-37-567-aus","1","0","0","0","0","0","0","20251201","20260301"
"Sun1-64-L01-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L05-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L11-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L12-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L13-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L14-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L15-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L41-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L42-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L43-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L44-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-64-L45-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun16-53-427-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-428-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-432-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-453-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-455-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-456-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-457-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun16-53-941-aus","0","0","0","0","0","0","1","20251201","20260301"
"Sun1-65-L02-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-65-L20-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-65-L21-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-65-L22-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-65-L30-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L01-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L02-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-66-L03-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L04-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L05-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L08-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L09-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L11-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L12-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L13-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L14-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L15-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L20-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-66-L21-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-66-L22-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-66-L30-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sun1-66-L40-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L41-aus","0","0","0","1","0","0","1","20251201","20260301"
"Sun1-66-L42-aus","0","0","0","1","0","0","1","20251201","20260301"
